"Symbol","ShortName","ListedDate","InstitutionID","CoFullName","IndustryCode","IndustryName","FirstSTDate","FirstSTReason","SurvivalTimeofFirstST"
"300096","ST 易联众","2010-07-28","102764","易联众信息技术股份有限公司","I65","软件和信息技术服务业","2024-01-02","经营受损","13.44"
"300097","ST 智云","2010-07-28","102839","大连智云自动化装备股份有限公司","C35","专用设备制造业","2024-12-12","信息披露违规","14.39"
"300098","高新兴","2010-07-28","102840","高新兴科技集团股份有限公司","I65","软件和信息技术服务业","","",""
"300099","尤洛卡","2010-08-06","102841","尤洛卡精准信息工程股份有限公司","C35","专用设备制造业","","",""
"300100","双林股份","2010-08-06","102842","宁波双林汽车部件股份有限公司","C36","汽车制造业","","",""
"300101","振芯科技","2010-08-06","102843","成都振芯科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300102","乾照光电","2010-08-12","103351","厦门乾照光电股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300103","达刚控股","2010-08-12","103352","达刚控股集团股份有限公司","N77","生态保护和环境治理业","","",""
"300104","乐视退","2010-08-12","103353","乐视网信息技术(北京)股份有限公司","I64","互联网和相关服务","","",""
"300105","龙源技术","2010-08-20","103354","烟台龙源电力技术股份有限公司","C38","电气机械及器材制造业","","",""
"300106","西部牧业","2010-08-20","103615","新疆西部牧业股份有限公司","A03","畜牧业","","",""
"300107","建新股份","2010-08-20","103616","河北建新化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"300108","*ST 吉药","2010-08-25","103617","吉药控股集团股份有限公司","C27","医药制造业","2022-06-30","审计否定","11.85"
"300109","新开源","2010-08-25","103618","博爱新开源医疗科技集团股份有限公司","C26","化学原料及化学制品制造业","","",""
"300110","华仁药业","2010-08-25","103656","华仁药业股份有限公司","C27","医药制造业","","",""
"300111","向日葵","2010-08-27","103765","浙江向日葵大健康科技股份有限公司","C27","医药制造业","","",""
"300112","万讯自控","2010-08-27","103766","深圳万讯自控股份有限公司","C40","仪器仪表制造业","","",""
"300113","顺网科技","2010-08-27","103767","杭州顺网科技股份有限公司","I64","互联网和相关服务","","",""
"300114","中航电测","2010-08-27","103768","中航成飞股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300115","长盈精密","2010-09-02","103546","深圳市长盈精密技术股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300116","*ST 保力","2010-09-02","102756","保力新能源科技股份有限公司","C38","电气机械及器材制造业","2024-04-30","审计否定","13.67"
"300117","*ST 嘉寓","2010-09-02","103148","嘉寓控股股份公司","E50","建筑装饰和其他建筑业","2024-04-29","权益缩水","13.67"
"300118","东方日升","2010-09-02","103149","东方日升新能源股份有限公司","C38","电气机械及器材制造业","","",""
"300119","瑞普生物","2010-09-17","103150","瑞普生物股份有限公司","C27","医药制造业","","",""
"300120","经纬辉开","2010-09-17","102760","天津经纬辉开光电股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300121","阳谷华泰","2010-09-17","102845","山东阳谷华泰化工股份有限公司","C26","化学原料及化学制品制造业","","",""
"300122","智飞生物","2010-09-28","103033","重庆智飞生物制品股份有限公司","C27","医药制造业","","",""
"300123","亚光科技","2010-09-28","103007","亚光科技集团股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","","",""
"300124","汇川技术","2010-09-28","103008","深圳市汇川技术股份有限公司","C38","电气机械及器材制造业","","",""
"300125","ST 聆达","2010-10-13","103099","聆达集团股份有限公司","C38","电气机械及器材制造业","2024-04-30","审计否定","13.56"
"300126","锐奇股份","2010-10-13","103100","锐奇控股股份有限公司","C34","通用设备制造业","","",""
"300127","银河磁体","2010-10-13","103122","成都银河磁体股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300128","锦富技术","2010-10-13","102879","苏州锦富技术股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300129","泰胜风能","2010-10-19","102880","上海泰胜风能装备股份有限公司","C38","电气机械及器材制造业","","",""
"300130","新国都","2010-10-19","102881","深圳市新国都股份有限公司","C35","专用设备制造业","","",""
"300131","英唐智控","2010-10-19","102846","深圳市英唐智能控制股份有限公司","F51","批发业","","",""
"300132","青松股份","2010-10-26","102847","福建青松股份有限公司","C26","化学原料及化学制品制造业","","",""
"300133","华策影视","2010-10-26","102893","浙江华策影视股份有限公司","R86","广播、电视、电影和影视录音制作业","","",""
"300134","大富科技","2010-10-26","103160","大富科技(安徽)股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300135","宝利国际","2010-10-26","103161","江苏宝利国际投资股份有限公司","C26","化学原料及化学制品制造业","","",""
"300136","信维通信","2010-11-05","103177","深圳市信维通信股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300137","ST 先河","2010-11-05","103178","河北先河环保科技股份有限公司","C40","仪器仪表制造业","2024-11-12","信息披露违规","14.03"
"300138","晨光生物","2010-11-05","102993","晨光生物科技集团股份有限公司","C13","农副食品加工业","","",""
"300139","晓程科技","2010-11-12","102994","北京晓程科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300140","节能环境","2010-11-12","103090","中节能环境保护股份有限公司","C35","专用设备制造业","","",""
"300141","和顺电气","2010-11-12","103114","苏州工业园区和顺电气股份有限公司","C38","电气机械及器材制造业","","",""
"300142","沃森生物","2010-11-12","103115","云南沃森生物技术股份有限公司","C27","医药制造业","","",""
"300143","盈康生命","2010-12-09","102923","盈康生命科技股份有限公司","Q83","卫生","","",""
"300144","宋城演艺","2010-12-09","102924","宋城演艺发展股份有限公司","R87","文化艺术业","","",""
"300145","中金环境","2010-12-09","102925","南方中金环境股份有限公司","C34","通用设备制造业","","",""
"300146","汤臣倍健","2010-12-15","102926","汤臣倍健股份有限公司","C14","食品制造业","","",""
"300147","香雪制药","2010-12-15","104912","广州市香雪制药股份有限公司","C27","医药制造业","","",""
"300148","天舟文化","2010-12-15","104913","天舟文化股份有限公司","I64","互联网和相关服务","","",""
"300149","睿智医药","2010-12-22","104914","睿智医药科技股份有限公司","M73","研究和试验发展","","",""
"300150","世纪瑞尔","2010-12-22","105035","北京世纪瑞尔技术股份有限公司","I65","软件和信息技术服务业","","",""
"300151","昌红科技","2010-12-22","104915","深圳市昌红科技股份有限公司","C35","专用设备制造业","","",""
"300152","新动力","2010-12-29","104777","雄安新动力科技股份有限公司","N77","生态保护和环境治理业","","",""
"300153","科泰电源","2010-12-29","104778","上海科泰电源股份有限公司","C38","电气机械及器材制造业","","",""
"300154","瑞凌股份","2010-12-29","104779","深圳市瑞凌实业集团股份有限公司","C34","通用设备制造业","","",""
"300155","安居宝","2011-01-07","104780","广东安居宝数码科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300156","神雾退","2011-01-07","104919","神雾环保技术股份有限公司","C35","专用设备制造业","","",""
"300157","新锦动力","2011-01-07","104920","新锦动力集团股份有限公司","B11","开采辅助活动","","",""
"300158","振东制药","2011-01-07","104921","山西振东制药股份有限公司","C27","医药制造业","","",""
"300159","*ST 新研","2011-01-07","105021","新疆机械研究院股份有限公司","C37","铁路、船舶、航空航天和其它运输设备制造业","2022-04-29","两年亏损","11.32"
"300160","秀强股份","2011-01-13","104862","江苏秀强玻璃工艺股份有限公司","C30","非金属矿物制品业","","",""
"300161","华中数控","2011-01-13","104863","武汉华中数控股份有限公司","C34","通用设备制造业","","",""
"300162","雷曼光电","2011-01-13","104879","深圳雷曼光电科技股份有限公司","C39","计算机、通信和其他电子设备制造业","","",""
"300163","ST 先锋","2011-01-13","104963","宁波先锋新材料股份有限公司","C17","纺织业","2024-05-06","两年亏损","13.32"
"300164","通源石油","2011-01-13","104964","通源石油科技集团股份有限公司","B11","开采辅助活动","","",""
"300165","ST 天瑞","2011-01-25","104993","江苏天瑞仪器股份有限公司","C40","仪器仪表制造业","2024-12-10","信息披露违规","13.88"
"300166","东方国信","2011-01-25","105118","北京东方国信科技股份有限公司","I65","软件和信息技术服务业","","",""
"300167","*ST 迪威","2011-01-25","105119","深圳市迪威迅股份有限公司","I65","软件和信息技术服务业","2023-04-28","经营受损","12.26"
"300168","万达信息","2011-01-25","105120","万达信息股份有限公司","I65","软件和信息技术服务业","","",""
